sep=,
181,-0.7963587883425771
182,-0.7963587883425771
183,-0.7963587883425771
184,-0.7963587883425771
185,-0.7963587883425771
186,-0.7991282488683822
187,-0.7991282488683822
188,-0.7991282488683822
189,-0.7991282488683822
190,-0.8082497733877564
191,-0.8082497733877564
192,-0.8082497733877564
193,-0.8082497733877564
194,-0.8082497733877564
195,-0.8082497733877564
196,-0.8082497733877564
197,-0.8082497733877564
198,-0.8082497733877564
199,-0.8082497733877564
200,-0.8082497733877564
201,-0.8082497733877564
202,-0.8082497733877564
203,-0.8082497733877564
204,-0.8082497733877564
205,-0.8082497733877564
206,-0.8082497733877564
207,-0.8082497733877564
208,-0.8082497733877564
209,-0.8082497733877564
210,-0.8082497733877564
211,-0.8082497733877564
212,-0.8082497733877564
213,-0.8082637069006531
214,-0.8082637069006531
215,-0.8082637069006531
216,-0.8082637069006531
217,-0.8090443034909655
218,-0.8090443034909655
219,-0.8090443034909655
220,-0.8090443034909655
221,-0.8090443034909655
222,-0.8090443034909655
223,-0.8090443034909655
224,-0.8090443034909655
225,-0.8090443034909655
226,-0.8090443034909655
227,-0.8090443034909655
228,-0.8090443034909655
229,-0.8090443034909655
230,-0.8162394718371371
231,-0.8162394718371371
232,-0.8162394718371371
233,-0.8162394718371371
234,-0.8162394718371371
235,-0.8162394718371371
236,-0.8162394718371371
237,-0.8162394718371371
238,-0.8162394718371371
239,-0.8165682940691116
240,-0.8165682940691116
241,-0.8165682940691116
242,-0.8165682940691116
243,-0.8182668876368853
244,-0.8182668876368853
245,-0.8358759232075339
246,-0.8358759232075339
247,-0.8404435469131686
248,-0.8404435469131686
249,-0.8404435469131686
